ts	host	label	gpu	exit	peak_vram_mib	train_loss	val_loss	val_acc	csv
2026-08-04 05:56:39	lizmark	l4096nd_tokennodrop_L4096_seed0	1	0	20765.51416015625	0.22513470273534766	0.06581108882710396	0.9728126525878906	out/lca_cmp/l4096nodrop/token/L4096/l4096nd_tokennodrop_L4096_seed0.csv
2026-08-04 21:18:01	lizmark	l4096nd_b75nodrop_L4096_seed0	0	0	17925.1669921875	0.27032234068959954	0.12685142479313072	0.9473811388015747	out/lca_cmp/l4096nodrop/b75/L4096/l4096nd_b75nodrop_L4096_seed0.csv
2026-08-05 14:51:25	lizmark	l4096nd_b75nodrop_L4096_seed1	0	0	17925.16796875	0.2758052358438727	0.131506048659503	0.9454741477966309	out/lca_cmp/l4096nodrop/b75/L4096/l4096nd_b75nodrop_L4096_seed1.csv
2026-08-05 15:03:38	lizmark	l4096nd_b75nodrop_L4096_seed2	1	0	17925.16796875	0.2825346586590167	0.13924327199492836	0.94162917137146	out/lca_cmp/l4096nodrop/b75/L4096/l4096nd_b75nodrop_L4096_seed2.csv
2026-08-05 16:42:51	lizmark	l4096nd_tokennodrop_L4096_seed1	0	0	20765.51416015625	0.2273318559669424	0.1027071286989667	0.9540629386901855	out/lca_cmp/l4096nodrop/token/L4096/l4096nd_tokennodrop_L4096_seed1.csv
2026-08-05 16:43:25	lizmark	l4096nd_tokennodrop_L4096_seed2	1	0	20765.51416015625	0.2253440178357996	0.2052441616615397	0.9113996028900146	out/lca_cmp/l4096nodrop/token/L4096/l4096nd_tokennodrop_L4096_seed2.csv
