ts	host	label	gpu	exit	peak_vram_mib	train_loss	val_loss	val_acc	csv
2026-07-31 19:46:05	blue	l2048lr_b75const_L2048_seed0	0	0	7201.146484375	0.27471356065664443	0.2791168200383254	0.8778526782989502	out/lca_cmp/l2048lrdecay/b75/L2048/l2048lr_b75const_L2048_seed0.csv
2026-07-31 20:08:00	blue	l2048lr_b75cosine_L2048_seed0	1	0	7201.146484375	0.2622759323855862	0.2629244711206411	0.878488302230835	out/lca_cmp/l2048lrdecay/b75/L2048/l2048lr_b75cosine_L2048_seed0.csv
