ts	host	label	gpu	exit	peak_vram_mib	train_loss	val_loss	val_acc	csv
2026-07-30 17:14:27	lizmark	l4096tj_token_L4096_seed0	1	0	33745.76416015625	0.24073028503276872	0.09335369043401442	0.9603081941604614	out/lca_cmp/l4096trajectory/token/L4096/l4096tj_token_L4096_seed0.csv
2026-07-31 08:34:35	lizmark	l4096tj_b75full_L4096_seed0	0	0	24915.9052734375	0.2783561415658332	0.16278458787564887	0.9269170761108398	out/lca_cmp/l4096trajectory/b75/L4096/l4096tj_b75full_L4096_seed0.csv
