ts	host	label	gpu	exit	peak_vram_mib	train_loss	val_loss	val_acc	csv
2026-08-03 00:35:19	blue	l2048osc_b75seed3_L2048_seed3	0	0	7201.146484375	0.29964486782625316	0.17460570741968695	0.9203777313232422	out/lca_cmp/l2048oscorigin/b75/L2048/l2048osc_b75seed3_L2048_seed3.csv
2026-08-03 00:57:10	blue	l2048osc_b75nodrop_L2048_seed0	1	0	5387.60107421875	0.2753659670916386	0.2501286617043661	0.8893775939941406	out/lca_cmp/l2048oscorigin/b75/L2048/l2048osc_b75nodrop_L2048_seed0.csv
