2026-08-03 00:57:10 (reused from l2048oscorigin)	blue	l2048nd_b75nodrop_L2048_seed0	1	0	5387.60107421875	0.2753659670916386	0.2501286617043661	0.8893775939941406	out/lca_cmp/l2048nodrop3seed/b75/L2048/l2048nd_b75nodrop_L2048_seed0.csv
2026-08-03 22:29:23	blue	l2048nd_tokennodrop_L2048_seed0	1	0	5827.74853515625	0.24097552482807078	0.11008963537824457	0.9508655071258545	out/lca_cmp/l2048nodrop3seed/token/L2048/l2048nd_tokennodrop_L2048_seed0.csv
2026-08-04 01:03:54	blue	l2048nd_b75nodrop_L2048_seed1	0	0	5387.60107421875	0.2947639717324637	0.1627766230449197	0.9282937049865723	out/lca_cmp/l2048nodrop3seed/b75/L2048/l2048nd_b75nodrop_L2048_seed1.csv
2026-08-04 01:15:25	blue	l2048nd_tokennodrop_L2048_seed1	1	0	5827.74853515625	0.23787733354535884	0.10406784335282282	0.9555706977844238	out/lca_cmp/l2048nodrop3seed/token/L2048/l2048nd_tokennodrop_L2048_seed1.csv
2026-08-04 03:49:59	blue	l2048nd_b75nodrop_L2048_seed2	0	0	5387.60107421875	0.2915429513035342	0.20075880256626988	0.9093763828277588	out/lca_cmp/l2048nodrop3seed/b75/L2048/l2048nd_b75nodrop_L2048_seed2.csv
2026-08-04 04:01:26	blue	l2048nd_tokennodrop_L2048_seed2	0	0	5827.74853515625	0.2427186529353494	0.3409731983629172	0.8830459117889404	out/lca_cmp/l2048nodrop3seed/token/L2048/l2048nd_tokennodrop_L2048_seed2.csv
