ts	host	label	gpu	exit	peak_vram_mib	train_loss	val_loss	val_acc	csv
2026-07-26 16:09:22	blue	l2048pilot_token_L2048_seed1	1	0	9123.87353515625	0.33509375487687065	0.1255937552305113	0.9450602531433105	out/lca_cmp/l2048pilot/token/L2048/l2048pilot_token_L2048_seed1.csv
2026-07-26 16:57:21	blue	l2048pilot_b75full_L2048_seed1	0	0	7201.146484375	0.37229323652945456	0.33097024404560216	0.8410770893096924	out/lca_cmp/l2048pilot/b75/L2048/l2048pilot_b75full_L2048_seed1.csv
2026-07-26 17:50:13	blue	l2048pilot_b75topk256_L2048_seed1	0	0	7328.86181640625	0.4925325518026948	0.33208716902299784	0.8481683731079102	out/lca_cmp/l2048pilot/b75/L2048/l2048pilot_b75topk256_L2048_seed1.csv
2026-07-26 17:55:20	blue	l2048pilot_token_L2048_seed2	1	0	9123.87353515625	0.34198625263012944	0.1508925531670684	0.9330432415008545	out/lca_cmp/l2048pilot/token/L2048/l2048pilot_token_L2048_seed2.csv
2026-07-26 18:43:22	blue	l2048pilot_b75full_L2048_seed2	0	0	7201.146484375	0.3816440092604607	0.20269571361131966	0.9090869426727295	out/lca_cmp/l2048pilot/b75/L2048/l2048pilot_b75full_L2048_seed2.csv
2026-07-26 19:36:51	blue	l2048pilot_b75topk256_L2048_seed2	0	0	7328.86279296875	0.5063579298853874	0.3640480828471482	0.8268496990203857	out/lca_cmp/l2048pilot/b75/L2048/l2048pilot_b75topk256_L2048_seed2.csv
